Time,Date,light,temperature,humidity,sunlight
11:51:55,7-7-2022,205,24.90,51.00,264
11:51:56,7-7-2022,213,24.90,51.00,263
11:51:58,7-7-2022,712,24.90,51.00,262
11:51:59,7-7-2022,712,24.90,51.00,262
11:52:00,7-7-2022,717,24.90,51.00,264
11:52:01,7-7-2022,717,24.90,51.00,263
11:52:02,7-7-2022,712,24.90,51.00,265
11:52:04,7-7-2022,712,24.90,51.00,264
11:52:05,7-7-2022,717,24.90,51.00,264
11:52:06,7-7-2022,717,24.90,51.00,262
11:52:07,7-7-2022,728,24.90,51.00,263
11:52:09,7-7-2022,723,24.90,51.00,262
11:52:10,7-7-2022,717,24.90,51.00,262
11:52:11,7-7-2022,717,24.90,51.00,263
11:52:12,7-7-2022,717,24.90,51.00,263
11:52:14,7-7-2022,717,24.90,51.00,265
11:52:15,7-7-2022,717,24.90,51.00,262
11:52:16,7-7-2022,717,24.80,51.00,262
11:52:17,7-7-2022,712,24.80,51.00,263
11:52:19,7-7-2022,717,24.90,51.00,262
11:52:20,7-7-2022,723,24.90,51.00,262
11:52:21,7-7-2022,717,24.80,51.00,263
11:52:22,7-7-2022,717,24.80,51.00,262
11:52:23,7-7-2022,681,24.80,51.00,264
11:52:25,7-7-2022,681,24.80,51.00,262
11:52:26,7-7-2022,681,24.80,51.00,264
11:52:27,7-7-2022,686,24.80,51.00,262
11:52:28,7-7-2022,691,24.80,51.00,262
11:52:30,7-7-2022,686,24.80,51.00,262
11:52:31,7-7-2022,686,24.80,51.00,262
11:52:32,7-7-2022,696,24.80,51.00,263
11:52:33,7-7-2022,686,24.80,51.00,263
11:52:35,7-7-2022,691,24.80,51.00,262
11:52:36,7-7-2022,691,24.80,51.00,263
11:52:37,7-7-2022,681,24.80,51.00,263
11:52:38,7-7-2022,670,24.80,51.00,263
11:52:39,7-7-2022,723,24.80,51.00,263
11:52:41,7-7-2022,717,24.80,51.00,262
11:52:42,7-7-2022,717,24.80,51.00,262
11:52:43,7-7-2022,723,24.80,51.00,262
11:52:44,7-7-2022,717,24.80,51.00,263
11:52:46,7-7-2022,717,24.80,51.00,262
11:52:47,7-7-2022,723,24.80,51.00,261
11:52:48,7-7-2022,723,24.80,51.00,262
11:52:49,7-7-2022,717,24.80,51.00,263
11:52:51,7-7-2022,723,24.80,51.00,262
11:52:52,7-7-2022,723,24.80,51.00,263
11:52:53,7-7-2022,717,24.80,51.00,262
11:52:54,7-7-2022,728,24.80,51.00,263
11:52:56,7-7-2022,728,24.80,51.00,261
11:52:57,7-7-2022,723,24.80,51.00,262
11:52:58,7-7-2022,717,24.80,51.00,263
11:52:59,7-7-2022,723,24.80,51.00,262
11:53:00,7-7-2022,717,24.80,51.00,263
11:53:02,7-7-2022,723,24.80,51.00,264
11:53:03,7-7-2022,712,24.80,51.00,263
11:53:04,7-7-2022,717,24.80,51.00,263
11:53:05,7-7-2022,723,24.70,51.00,263
11:53:07,7-7-2022,717,24.70,51.00,264
11:53:08,7-7-2022,655,24.70,51.00,262
11:53:09,7-7-2022,635,24.70,51.00,261
11:53:10,7-7-2022,635,24.70,51.00,263
11:53:12,7-7-2022,631,24.70,51.00,263
11:53:13,7-7-2022,635,24.70,51.00,263
11:53:14,7-7-2022,635,24.70,51.00,262
11:53:15,7-7-2022,631,24.70,51.00,262
11:53:16,7-7-2022,631,24.70,51.00,263
11:53:18,7-7-2022,660,24.70,51.00,263
11:53:19,7-7-2022,631,24.70,51.00,263
11:53:20,7-7-2022,631,24.70,51.00,263
11:53:21,7-7-2022,626,24.70,51.00,263
11:53:23,7-7-2022,626,24.70,51.00,262
11:53:24,7-7-2022,635,24.70,51.00,262
11:53:25,7-7-2022,635,24.70,51.00,262
11:53:26,7-7-2022,626,24.70,51.00,263
11:53:28,7-7-2022,631,24.70,51.00,263
11:53:29,7-7-2022,631,24.70,51.00,262
11:53:30,7-7-2022,626,24.70,51.00,264
11:53:31,7-7-2022,631,24.70,51.00,263
11:53:33,7-7-2022,635,24.70,51.00,263
11:53:34,7-7-2022,631,24.70,51.00,263
11:53:35,7-7-2022,635,24.70,51.00,263
11:53:36,7-7-2022,645,24.70,51.00,263
11:53:37,7-7-2022,631,24.70,51.00,263
11:53:39,7-7-2022,635,24.70,51.00,262
11:53:40,7-7-2022,635,24.70,51.00,263
11:53:41,7-7-2022,635,24.70,51.00,263
11:53:42,7-7-2022,640,24.70,51.00,263
11:53:44,7-7-2022,645,24.70,51.00,264
11:53:45,7-7-2022,497,24.70,51.00,263
11:53:46,7-7-2022,660,24.70,51.00,263
11:53:47,7-7-2022,645,24.70,51.00,264
11:53:49,7-7-2022,631,24.70,51.00,265
11:53:50,7-7-2022,631,24.70,52.00,262
11:53:51,7-7-2022,635,24.70,52.00,263
11:53:52,7-7-2022,635,24.70,52.00,262
11:53:53,7-7-2022,635,24.70,52.00,263
11:53:55,7-7-2022,631,24.70,51.00,263
11:53:56,7-7-2022,635,24.70,51.00,263
11:53:57,7-7-2022,631,24.70,51.00,262
11:53:58,7-7-2022,626,24.70,51.00,264
11:54:00,7-7-2022,631,24.70,51.00,261
11:54:01,7-7-2022,650,24.70,51.00,262
11:54:02,7-7-2022,645,24.70,51.00,263
11:54:03,7-7-2022,626,24.70,51.00,262
11:54:05,7-7-2022,635,24.70,51.00,263
11:54:06,7-7-2022,631,24.70,51.00,264
11:54:07,7-7-2022,645,24.70,51.00,262
11:54:08,7-7-2022,640,24.70,51.00,262
11:54:10,7-7-2022,640,24.70,51.00,263
11:54:11,7-7-2022,635,24.70,51.00,263
11:54:12,7-7-2022,631,24.70,51.00,263
11:54:13,7-7-2022,640,24.70,51.00,262
11:54:14,7-7-2022,640,24.70,51.00,263
11:54:16,7-7-2022,635,24.70,51.00,264
11:54:17,7-7-2022,635,24.70,51.00,263
11:54:18,7-7-2022,631,24.70,51.00,263
11:54:19,7-7-2022,631,24.70,51.00,262
11:54:21,7-7-2022,635,24.70,51.00,263
11:54:22,7-7-2022,631,24.70,51.00,262
11:54:23,7-7-2022,626,24.70,51.00,262
11:54:24,7-7-2022,635,24.70,51.00,264
11:54:26,7-7-2022,631,24.70,51.00,262
11:54:27,7-7-2022,626,24.70,51.00,264
11:54:28,7-7-2022,631,24.70,51.00,263
11:54:29,7-7-2022,626,24.70,51.00,263
11:54:30,7-7-2022,616,24.70,51.00,263
11:54:32,7-7-2022,621,24.70,51.00,262
11:54:33,7-7-2022,621,24.70,51.00,262
11:54:34,7-7-2022,611,24.70,51.00,264
11:54:35,7-7-2022,611,24.70,51.00,264
11:54:37,7-7-2022,607,24.70,51.00,262
11:54:38,7-7-2022,602,24.70,51.00,263
11:54:39,7-7-2022,712,24.70,51.00,264
11:54:40,7-7-2022,707,24.70,51.00,264
11:54:42,7-7-2022,707,24.70,51.00,262
11:54:43,7-7-2022,701,24.70,51.00,261
11:54:44,7-7-2022,707,24.70,51.00,264
11:54:45,7-7-2022,701,24.70,51.00,262
11:54:47,7-7-2022,701,24.70,51.00,263
11:54:48,7-7-2022,707,24.70,51.00,261
11:54:49,7-7-2022,712,24.70,51.00,262
11:54:50,7-7-2022,701,24.70,51.00,261
11:54:51,7-7-2022,701,24.70,51.00,261
11:54:53,7-7-2022,707,24.70,51.00,261
11:54:54,7-7-2022,712,24.70,51.00,264
11:54:55,7-7-2022,701,24.70,51.00,262
11:54:56,7-7-2022,701,24.70,51.00,263
11:54:58,7-7-2022,701,24.70,51.00,263
11:54:59,7-7-2022,696,24.70,51.00,263
11:55:00,7-7-2022,707,24.70,51.00,262
11:55:01,7-7-2022,707,24.70,51.00,263
11:55:03,7-7-2022,696,24.70,51.00,264
11:55:04,7-7-2022,707,24.70,51.00,262
11:55:05,7-7-2022,707,24.70,51.00,264
11:55:06,7-7-2022,701,24.70,51.00,263
11:55:08,7-7-2022,707,24.70,51.00,262
11:55:09,7-7-2022,701,24.70,51.00,264
11:55:10,7-7-2022,707,24.70,51.00,264
11:55:11,7-7-2022,707,24.70,51.00,263
11:55:12,7-7-2022,701,24.70,51.00,264
11:55:14,7-7-2022,707,24.70,51.00,263
11:55:15,7-7-2022,701,24.70,51.00,264
11:55:16,7-7-2022,701,24.70,51.00,263
11:55:17,7-7-2022,707,24.70,51.00,262
11:55:19,7-7-2022,701,24.70,51.00,264
11:55:20,7-7-2022,635,24.70,51.00,263
11:55:21,7-7-2022,626,24.70,51.00,262
11:55:22,7-7-2022,621,24.70,51.00,262
11:55:24,7-7-2022,621,24.70,51.00,263
11:55:25,7-7-2022,626,24.70,51.00,263
11:55:26,7-7-2022,621,24.70,51.00,263
11:55:27,7-7-2022,631,24.70,51.00,263
11:55:28,7-7-2022,626,24.70,52.00,262
11:55:30,7-7-2022,696,24.70,52.00,264
11:55:31,7-7-2022,707,24.70,51.00,263
11:55:32,7-7-2022,696,24.70,51.00,262
11:55:33,7-7-2022,701,24.70,52.00,263
11:55:35,7-7-2022,701,24.70,52.00,263
11:55:36,7-7-2022,701,24.70,52.00,262
11:55:37,7-7-2022,696,24.70,52.00,262
11:55:38,7-7-2022,701,24.70,52.00,263
11:55:40,7-7-2022,696,24.70,52.00,263
11:55:41,7-7-2022,696,24.70,52.00,262
11:55:42,7-7-2022,621,24.70,52.00,262
11:55:43,7-7-2022,616,24.70,52.00,264
11:55:46,7-7-2022,616,24.70,52.00,263
11:55:47,7-7-2022,616,24.70,52.00,262
11:55:48,7-7-2022,621,24.70,52.00,263
11:55:49,7-7-2022,611,24.70,52.00,263
11:55:50,7-7-2022,631,24.70,52.00,263
11:55:52,7-7-2022,650,24.70,52.00,262
11:55:53,7-7-2022,626,24.70,52.00,262
11:55:54,7-7-2022,631,24.70,52.00,263
11:55:55,7-7-2022,621,24.70,52.00,264
11:55:57,7-7-2022,626,24.70,52.00,263
11:55:58,7-7-2022,621,24.70,52.00,263
11:55:59,7-7-2022,611,24.70,52.00,265
11:56:00,7-7-2022,621,24.70,52.00,264
11:56:02,7-7-2022,621,24.70,52.00,263
11:56:03,7-7-2022,621,24.70,52.00,263
11:56:04,7-7-2022,621,24.70,52.00,261
11:56:05,7-7-2022,616,24.70,52.00,263
11:56:06,7-7-2022,621,24.70,52.00,262
11:56:08,7-7-2022,621,24.70,52.00,263
11:56:09,7-7-2022,621,24.70,52.00,262
11:56:10,7-7-2022,626,24.70,52.00,262
11:56:11,7-7-2022,626,24.70,52.00,262
11:56:13,7-7-2022,621,24.70,52.00,262
11:56:14,7-7-2022,696,24.70,52.00,263
11:56:15,7-7-2022,712,24.70,52.00,263
11:56:16,7-7-2022,712,24.70,52.00,262
11:56:18,7-7-2022,650,24.70,52.00,264
11:56:19,7-7-2022,640,24.70,52.00,264
11:56:20,7-7-2022,640,24.70,52.00,262
11:56:21,7-7-2022,645,24.70,51.00,264
11:56:23,7-7-2022,640,24.70,51.00,263
11:56:24,7-7-2022,640,24.70,51.00,263
11:56:25,7-7-2022,645,24.70,51.00,263
11:56:26,7-7-2022,640,24.70,51.00,261
11:56:27,7-7-2022,650,24.70,51.00,262
11:56:29,7-7-2022,640,24.70,52.00,262
11:56:30,7-7-2022,640,24.70,52.00,263
11:56:31,7-7-2022,635,24.70,52.00,262
11:56:32,7-7-2022,640,24.70,52.00,263
11:56:34,7-7-2022,640,24.70,52.00,263
11:56:35,7-7-2022,645,24.70,52.00,262
11:56:36,7-7-2022,717,24.70,52.00,263
11:56:37,7-7-2022,660,24.70,52.00,264
11:56:39,7-7-2022,701,24.70,52.00,262
11:56:40,7-7-2022,645,24.70,52.00,262
11:56:41,7-7-2022,650,24.70,52.00,262
11:56:42,7-7-2022,645,24.70,52.00,264
11:56:44,7-7-2022,645,24.70,52.00,264
11:56:45,7-7-2022,645,24.70,52.00,263
11:56:46,7-7-2022,645,24.70,52.00,263
11:56:47,7-7-2022,650,24.70,52.00,262
11:56:48,7-7-2022,645,24.70,52.00,264
11:56:50,7-7-2022,640,24.70,52.00,263
11:56:51,7-7-2022,645,24.70,52.00,264
11:56:52,7-7-2022,640,24.70,52.00,262
11:56:53,7-7-2022,650,24.70,52.00,264
11:56:55,7-7-2022,645,24.70,52.00,263
11:56:56,7-7-2022,660,24.70,51.00,262
11:56:57,7-7-2022,645,24.70,51.00,264
11:56:58,7-7-2022,640,24.70,51.00,264
11:57:00,7-7-2022,645,24.70,51.00,264
11:57:01,7-7-2022,645,24.70,51.00,261
11:57:02,7-7-2022,660,24.70,51.00,262
11:57:03,7-7-2022,655,24.70,51.00,262
11:57:04,7-7-2022,660,24.70,51.00,261
11:57:06,7-7-2022,665,24.70,52.00,263
11:57:07,7-7-2022,650,24.70,52.00,263
11:57:08,7-7-2022,650,24.70,52.00,261
11:57:09,7-7-2022,660,24.70,52.00,263
11:57:11,7-7-2022,650,24.70,52.00,262
11:57:12,7-7-2022,655,24.70,52.00,263
11:57:13,7-7-2022,650,24.70,52.00,262
11:57:14,7-7-2022,645,24.70,52.00,262
11:57:16,7-7-2022,650,24.70,52.00,262
11:57:17,7-7-2022,645,24.70,52.00,262
11:57:18,7-7-2022,645,24.70,52.00,264
11:57:19,7-7-2022,650,24.70,52.00,263
11:57:21,7-7-2022,650,24.70,52.00,265
11:57:22,7-7-2022,655,24.70,52.00,262
11:57:23,7-7-2022,670,24.70,52.00,262
11:57:24,7-7-2022,655,24.70,52.00,264
11:57:25,7-7-2022,655,24.70,52.00,262
11:57:27,7-7-2022,650,24.70,52.00,263
11:57:28,7-7-2022,675,24.70,52.00,264
11:57:29,7-7-2022,660,24.70,52.00,262
11:57:30,7-7-2022,635,24.70,52.00,262
11:57:32,7-7-2022,635,24.70,52.00,263
11:57:33,7-7-2022,631,24.70,52.00,262
11:57:34,7-7-2022,645,24.70,52.00,263
11:57:35,7-7-2022,701,24.70,52.00,264
11:57:37,7-7-2022,707,24.70,52.00,264
11:57:38,7-7-2022,701,24.70,52.00,262
11:57:39,7-7-2022,701,24.70,52.00,262
11:57:40,7-7-2022,707,24.70,52.00,264
11:57:41,7-7-2022,696,24.70,52.00,263
11:57:43,7-7-2022,696,24.70,52.00,264
11:57:44,7-7-2022,696,24.70,52.00,262
11:57:45,7-7-2022,696,24.70,52.00,262
11:57:46,7-7-2022,701,24.70,52.00,262
11:57:48,7-7-2022,686,24.70,52.00,263
11:57:49,7-7-2022,665,24.70,52.00,263
11:57:50,7-7-2022,650,24.70,52.00,260
11:57:51,7-7-2022,660,24.70,52.00,263
11:57:53,7-7-2022,655,24.70,52.00,263
11:57:54,7-7-2022,660,24.70,52.00,262
11:57:55,7-7-2022,655,24.70,52.00,262
11:57:56,7-7-2022,660,24.70,52.00,262
11:57:58,7-7-2022,655,24.70,51.00,262
11:57:59,7-7-2022,655,24.70,51.00,262
11:58:00,7-7-2022,645,24.70,51.00,262
11:58:01,7-7-2022,645,24.70,51.00,263
11:58:02,7-7-2022,635,24.80,51.00,263
11:58:04,7-7-2022,650,24.80,51.00,262
11:58:05,7-7-2022,650,24.70,51.00,263
11:58:06,7-7-2022,640,24.70,51.00,263
11:58:07,7-7-2022,645,24.80,51.00,262
11:58:09,7-7-2022,640,24.80,51.00,264
11:58:10,7-7-2022,645,24.80,51.00,263
11:58:11,7-7-2022,645,24.80,51.00,263
11:58:12,7-7-2022,640,24.80,51.00,263
11:58:14,7-7-2022,645,24.80,51.00,262
11:58:15,7-7-2022,645,24.70,51.00,261
11:58:16,7-7-2022,640,24.70,51.00,262
11:58:17,7-7-2022,645,24.70,51.00,264
11:58:18,7-7-2022,640,24.70,51.00,264
11:58:20,7-7-2022,640,24.70,51.00,264
11:58:21,7-7-2022,645,24.70,51.00,262
11:58:22,7-7-2022,640,24.70,51.00,261
11:58:23,7-7-2022,645,24.70,51.00,263
11:58:25,7-7-2022,640,24.70,51.00,262
11:58:26,7-7-2022,645,24.70,51.00,262
11:58:27,7-7-2022,640,24.70,51.00,261
11:58:28,7-7-2022,635,24.70,51.00,263
11:58:30,7-7-2022,640,24.70,51.00,262
11:58:31,7-7-2022,640,24.70,51.00,261
11:58:32,7-7-2022,645,24.70,51.00,262
11:58:33,7-7-2022,655,24.70,51.00,263
11:58:35,7-7-2022,681,24.70,51.00,263
11:58:36,7-7-2022,686,24.70,51.00,262
11:58:37,7-7-2022,681,24.70,51.00,262
11:58:38,7-7-2022,681,24.70,51.00,263
11:58:39,7-7-2022,655,24.70,51.00,263
11:58:41,7-7-2022,675,24.70,51.00,264
11:58:42,7-7-2022,707,24.70,51.00,263
11:58:44,7-7-2022,701,24.70,51.00,263
11:58:45,7-7-2022,670,24.70,50.00,263
11:58:47,7-7-2022,686,24.70,50.00,262
11:58:48,7-7-2022,681,24.70,50.00,264
11:58:49,7-7-2022,675,24.70,50.00,262
11:58:51,7-7-2022,640,24.70,51.00,262
11:58:52,7-7-2022,611,24.70,51.00,263
11:58:53,7-7-2022,607,24.70,52.00,263
11:58:54,7-7-2022,598,24.70,52.00,262
11:58:56,7-7-2022,598,24.70,52.00,262
11:58:57,7-7-2022,593,24.70,52.00,261
11:58:58,7-7-2022,588,24.70,52.00,262
11:58:59,7-7-2022,593,24.70,52.00,263
11:59:01,7-7-2022,584,24.80,52.00,262
11:59:02,7-7-2022,584,24.80,52.00,263
11:59:03,7-7-2022,579,24.70,51.00,263
11:59:04,7-7-2022,588,24.70,51.00,262
11:59:05,7-7-2022,588,24.70,51.00,261
11:59:07,7-7-2022,584,24.70,51.00,262
11:59:08,7-7-2022,588,24.70,51.00,262
11:59:09,7-7-2022,584,24.70,51.00,262
11:59:10,7-7-2022,584,24.70,51.00,264
11:59:12,7-7-2022,579,24.70,51.00,263
11:59:13,7-7-2022,579,24.70,51.00,262
11:59:14,7-7-2022,579,24.70,51.00,262
11:59:15,7-7-2022,593,24.70,51.00,263
11:59:17,7-7-2022,626,24.70,51.00,264
11:59:18,7-7-2022,616,24.70,51.00,263
11:59:19,7-7-2022,588,24.70,51.00,261
11:59:20,7-7-2022,588,24.80,51.00,262
11:59:22,7-7-2022,579,24.80,51.00,262
11:59:23,7-7-2022,635,24.70,51.00,262
11:59:24,7-7-2022,686,24.70,51.00,262
11:59:25,7-7-2022,681,24.80,51.00,262
11:59:26,7-7-2022,675,24.80,51.00,263
11:59:28,7-7-2022,670,24.80,51.00,264
11:59:29,7-7-2022,675,24.80,51.00,264
11:59:30,7-7-2022,686,24.70,51.00,263
11:59:31,7-7-2022,681,24.70,51.00,261
11:59:33,7-7-2022,681,24.80,52.00,263
11:59:34,7-7-2022,650,24.80,52.00,262
11:59:35,7-7-2022,681,24.80,52.00,262
11:59:36,7-7-2022,681,24.80,52.00,262
11:59:38,7-7-2022,686,24.80,52.00,262
11:59:39,7-7-2022,681,24.80,52.00,260
11:59:40,7-7-2022,665,24.80,52.00,263
11:59:41,7-7-2022,675,24.80,52.00,264
11:59:42,7-7-2022,675,24.80,52.00,263
11:59:44,7-7-2022,681,24.80,52.00,263
11:59:45,7-7-2022,681,24.80,52.00,263
11:59:46,7-7-2022,675,24.80,52.00,262
11:59:47,7-7-2022,681,24.80,52.00,264
11:59:49,7-7-2022,675,24.80,52.00,262
11:59:50,7-7-2022,686,24.80,52.00,262
11:59:51,7-7-2022,675,24.80,52.00,263
11:59:52,7-7-2022,681,24.80,52.00,262
11:59:54,7-7-2022,681,24.80,52.00,262
11:59:55,7-7-2022,675,24.80,52.00,264
11:59:56,7-7-2022,681,24.80,52.00,262
11:59:57,7-7-2022,675,24.80,52.00,263
11:59:59,7-7-2022,681,24.80,52.00,262
12:00:00,7-7-2022,681,24.80,52.00,263
12:00:01,7-7-2022,681,24.80,52.00,263
12:00:02,7-7-2022,686,24.80,51.00,262
12:00:03,7-7-2022,675,24.80,51.00,263
12:00:05,7-7-2022,691,24.80,51.00,262
12:00:06,7-7-2022,696,24.80,51.00,262
12:00:07,7-7-2022,691,24.80,51.00,261
12:00:08,7-7-2022,701,24.80,51.00,262
12:00:10,7-7-2022,696,24.80,51.00,262
12:00:11,7-7-2022,691,24.80,51.00,261
12:00:12,7-7-2022,696,24.80,51.00,262
12:00:13,7-7-2022,691,24.80,51.00,263
12:00:15,7-7-2022,696,24.80,51.00,263
12:00:16,7-7-2022,686,24.80,51.00,263
12:00:17,7-7-2022,691,24.80,51.00,263
12:00:18,7-7-2022,686,24.80,51.00,262
12:00:19,7-7-2022,691,24.80,51.00,261
12:00:21,7-7-2022,696,24.80,51.00,263
12:00:22,7-7-2022,696,24.80,51.00,264
12:00:23,7-7-2022,691,24.80,51.00,262
12:00:24,7-7-2022,701,24.80,51.00,261
12:00:26,7-7-2022,691,24.80,51.00,263
12:00:27,7-7-2022,696,24.80,51.00,262
12:00:28,7-7-2022,696,24.80,51.00,262
12:00:29,7-7-2022,691,24.80,51.00,263
12:00:31,7-7-2022,696,24.80,51.00,262
12:00:32,7-7-2022,691,24.80,51.00,262
12:00:33,7-7-2022,696,24.80,51.00,261
12:00:34,7-7-2022,691,24.80,51.00,261
12:00:36,7-7-2022,691,24.80,51.00,263
12:00:37,7-7-2022,701,24.80,52.00,262
12:00:38,7-7-2022,696,24.80,52.00,263
12:00:39,7-7-2022,701,24.80,52.00,263
12:00:40,7-7-2022,696,24.80,52.00,263
12:00:42,7-7-2022,701,24.80,52.00,263
12:00:43,7-7-2022,696,24.80,52.00,262
12:00:44,7-7-2022,691,24.80,52.00,262
12:00:45,7-7-2022,696,24.80,52.00,262
12:00:47,7-7-2022,691,24.80,52.00,262
12:00:48,7-7-2022,696,24.80,52.00,263
12:00:49,7-7-2022,691,24.80,52.00,263
12:00:50,7-7-2022,686,24.80,52.00,263
12:00:51,7-7-2022,691,24.80,52.00,262
12:00:53,7-7-2022,686,24.80,52.00,263
12:00:54,7-7-2022,691,24.80,52.00,262
12:00:55,7-7-2022,686,24.80,52.00,263
12:00:56,7-7-2022,686,24.80,52.00,263
12:00:58,7-7-2022,686,24.80,52.00,262
12:00:59,7-7-2022,686,24.80,51.00,264
12:01:00,7-7-2022,686,24.80,51.00,263
12:01:01,7-7-2022,691,24.80,51.00,263
12:01:03,7-7-2022,686,24.80,51.00,263
12:01:04,7-7-2022,696,24.80,51.00,262
12:01:05,7-7-2022,691,24.80,51.00,263
12:01:06,7-7-2022,691,24.80,51.00,264
12:01:07,7-7-2022,696,24.80,51.00,263
12:01:09,7-7-2022,691,24.80,51.00,263
12:01:10,7-7-2022,696,24.80,51.00,263
12:01:11,7-7-2022,691,24.80,51.00,263
12:01:12,7-7-2022,686,24.80,51.00,263
12:01:14,7-7-2022,686,24.80,51.00,263
12:01:15,7-7-2022,645,24.80,51.00,263
12:01:16,7-7-2022,374,24.80,51.00,264
12:01:17,7-7-2022,645,24.80,51.00,263
12:01:19,7-7-2022,660,24.80,51.00,263
12:01:20,7-7-2022,686,24.80,51.00,262
12:01:21,7-7-2022,696,24.80,51.00,264
12:01:22,7-7-2022,681,24.80,51.00,263
12:01:24,7-7-2022,691,24.80,51.00,262
12:01:25,7-7-2022,686,24.80,51.00,263
12:01:26,7-7-2022,686,24.80,51.00,262
12:01:27,7-7-2022,686,24.80,51.00,263
12:01:28,7-7-2022,681,24.80,51.00,263
12:01:30,7-7-2022,691,24.80,51.00,262
12:01:31,7-7-2022,686,24.80,51.00,263
12:01:32,7-7-2022,681,24.80,51.00,262
12:01:33,7-7-2022,686,24.80,51.00,261
12:01:35,7-7-2022,681,24.80,51.00,264
12:01:36,7-7-2022,686,24.80,51.00,263
12:01:37,7-7-2022,681,24.80,51.00,263
12:01:38,7-7-2022,686,24.80,51.00,263
12:01:40,7-7-2022,598,24.80,51.00,263
12:01:41,7-7-2022,686,24.80,51.00,262
12:01:42,7-7-2022,701,24.80,51.00,262
12:01:43,7-7-2022,691,24.80,51.00,264
12:01:44,7-7-2022,691,24.80,51.00,263
12:01:46,7-7-2022,691,24.80,51.00,263
12:01:47,7-7-2022,691,24.80,51.00,261
12:01:48,7-7-2022,691,24.80,51.00,261
12:01:49,7-7-2022,691,24.80,51.00,263
12:01:51,7-7-2022,691,24.80,51.00,263
12:01:52,7-7-2022,691,24.80,51.00,263
12:01:53,7-7-2022,686,24.80,51.00,262
12:01:54,7-7-2022,691,24.80,51.00,264
12:01:56,7-7-2022,691,24.80,51.00,263
12:01:57,7-7-2022,696,24.80,51.00,263
12:01:58,7-7-2022,686,24.80,51.00,263
12:01:59,7-7-2022,681,24.80,51.00,263
12:02:01,7-7-2022,686,24.80,51.00,263
12:02:02,7-7-2022,681,24.80,51.00,263
12:02:03,7-7-2022,691,24.80,51.00,264
12:02:04,7-7-2022,686,24.80,51.00,262
12:02:05,7-7-2022,681,24.80,51.00,261
12:02:07,7-7-2022,675,24.80,51.00,263
12:02:08,7-7-2022,665,24.80,51.00,262
12:02:09,7-7-2022,631,24.80,51.00,262
12:02:10,7-7-2022,621,24.80,51.00,263
12:02:12,7-7-2022,635,24.80,51.00,262
12:02:13,7-7-2022,645,24.80,51.00,262
12:02:14,7-7-2022,675,24.80,51.00,262
12:02:15,7-7-2022,645,24.80,51.00,264
12:02:17,7-7-2022,635,24.80,51.00,263
12:02:18,7-7-2022,616,24.80,51.00,261
12:02:19,7-7-2022,621,24.80,51.00,263
12:02:20,7-7-2022,660,24.80,51.00,261
12:02:22,7-7-2022,660,24.80,51.00,264
12:02:23,7-7-2022,655,24.80,51.00,263
12:02:24,7-7-2022,650,24.80,51.00,262
12:02:25,7-7-2022,670,24.80,51.00,263
12:02:26,7-7-2022,645,24.80,51.00,262
12:02:28,7-7-2022,660,24.80,51.00,263
12:02:29,7-7-2022,660,24.80,51.00,262
12:02:30,7-7-2022,655,24.80,51.00,262
12:02:31,7-7-2022,660,24.80,51.00,263
12:02:33,7-7-2022,655,24.80,51.00,263
12:02:34,7-7-2022,655,24.80,51.00,262
12:02:35,7-7-2022,650,24.90,51.00,262
12:02:36,7-7-2022,631,24.90,51.00,262
12:02:38,7-7-2022,670,24.90,51.00,262
12:02:39,7-7-2022,650,24.90,51.00,262
12:02:40,7-7-2022,665,24.90,51.00,262
12:02:41,7-7-2022,645,24.90,51.00,262
12:02:42,7-7-2022,701,24.90,51.00,262
12:02:44,7-7-2022,665,24.90,51.00,262
12:02:45,7-7-2022,701,24.90,51.00,263
12:02:46,7-7-2022,696,24.90,51.00,263
12:02:47,7-7-2022,660,24.90,51.00,263
12:02:49,7-7-2022,691,24.90,51.00,263
12:02:50,7-7-2022,696,24.90,51.00,262
12:02:51,7-7-2022,701,24.90,51.00,263
12:02:52,7-7-2022,696,24.90,51.00,262
12:02:54,7-7-2022,701,24.90,51.00,262
12:02:55,7-7-2022,686,24.90,51.00,262
12:02:56,7-7-2022,691,24.90,51.00,263
12:02:57,7-7-2022,691,24.90,51.00,263
12:02:59,7-7-2022,691,24.90,51.00,263
12:03:00,7-7-2022,686,24.90,51.00,261
12:03:01,7-7-2022,686,24.90,51.00,262
12:03:02,7-7-2022,493,24.90,51.00,263
12:03:03,7-7-2022,723,24.90,51.00,262
12:03:05,7-7-2022,686,24.90,51.00,262
12:03:06,7-7-2022,670,24.90,51.00,264
12:03:07,7-7-2022,675,24.90,51.00,262
12:03:08,7-7-2022,655,24.90,51.00,262
12:03:10,7-7-2022,660,24.90,51.00,261
12:03:11,7-7-2022,660,24.90,51.00,262
12:03:12,7-7-2022,691,24.90,51.00,262
12:03:13,7-7-2022,701,24.90,51.00,261
12:03:15,7-7-2022,701,24.90,51.00,263
12:03:16,7-7-2022,717,24.90,51.00,261
12:03:17,7-7-2022,717,24.90,51.00,262
12:03:18,7-7-2022,712,24.90,51.00,262
12:03:19,7-7-2022,717,24.90,51.00,262
12:03:21,7-7-2022,707,24.90,51.00,264
12:03:22,7-7-2022,712,24.90,51.00,263
12:03:23,7-7-2022,712,24.90,51.00,263
12:03:24,7-7-2022,717,24.90,51.00,262
12:03:26,7-7-2022,723,24.90,51.00,263
