Time, Date, light, temperature, humidity, sunlight
21:57:17, 7-7-2022, 110, 24.90, 49.00, 262
21:57:18, 7-7-2022, 148, 24.90, 49.00, 261
21:57:19, 7-7-2022, 182, 24.90, 49.00, 262
21:57:21, 7-7-2022, 144, 24.90, 49.00, 263
21:57:22, 7-7-2022, 106, 24.90, 49.00, 261
21:57:23, 7-7-2022, 92, 24.90, 49.00, 261
21:57:24, 7-7-2022, 196, 24.90, 49.00, 261
21:57:26, 7-7-2022, 228, 24.90, 49.00, 262
21:57:27, 7-7-2022, 221, 24.90, 49.00, 262
21:57:28, 7-7-2022, 240, 24.90, 49.00, 262
21:57:29, 7-7-2022, 246, 24.90, 49.00, 262
21:57:31, 7-7-2022, 245, 24.90, 49.00, 263
21:57:32, 7-7-2022, 241, 24.90, 49.00, 261
21:57:33, 7-7-2022, 243, 24.90, 49.00, 262
21:57:34, 7-7-2022, 243, 24.90, 49.00, 262
21:57:35, 7-7-2022, 241, 24.90, 49.00, 262
21:57:37, 7-7-2022, 241, 24.90, 49.00, 263
21:57:38, 7-7-2022, 241, 24.90, 49.00, 261
21:57:39, 7-7-2022, 241, 24.90, 49.00, 263
21:57:40, 7-7-2022, 241, 24.90, 49.00, 262
21:57:42, 7-7-2022, 243, 24.90, 49.00, 263
21:57:43, 7-7-2022, 245, 24.90, 49.00, 260
21:57:44, 7-7-2022, 243, 24.90, 49.00, 262
21:57:45, 7-7-2022, 243, 24.90, 49.00, 261
21:57:47, 7-7-2022, 241, 24.90, 49.00, 263
21:57:48, 7-7-2022, 241, 24.90, 49.00, 261
21:57:49, 7-7-2022, 241, 24.90, 49.00, 262
21:57:50, 7-7-2022, 240, 24.90, 49.00, 262
21:57:51, 7-7-2022, 233, 24.90, 49.00, 262
21:57:53, 7-7-2022, 246, 24.90, 49.00, 262
21:57:54, 7-7-2022, 241, 24.90, 49.00, 263
21:57:55, 7-7-2022, 241, 24.90, 49.00, 261
21:57:56, 7-7-2022, 240, 24.90, 49.00, 262
21:57:58, 7-7-2022, 246, 24.90, 49.00, 262
21:57:59, 7-7-2022, 241, 24.90, 49.00, 262
21:58:00, 7-7-2022, 241, 24.90, 49.00, 261
21:58:01, 7-7-2022, 245, 24.90, 49.00, 262
21:58:03, 7-7-2022, 243, 24.90, 49.00, 261
21:58:04, 7-7-2022, 240, 24.90, 49.00, 261
21:58:05, 7-7-2022, 245, 24.90, 49.00, 260
21:58:06, 7-7-2022, 243, 24.90, 49.00, 261
21:58:07, 7-7-2022, 240, 24.90, 49.00, 261
21:58:09, 7-7-2022, 241, 24.90, 49.00, 263
21:58:10, 7-7-2022, 248, 24.90, 49.00, 259
21:58:11, 7-7-2022, 240, 24.90, 49.00, 264
21:58:12, 7-7-2022, 240, 24.90, 49.00, 261
21:58:14, 7-7-2022, 236, 24.90, 49.00, 261
21:58:15, 7-7-2022, 235, 24.90, 49.00, 261
21:58:16, 7-7-2022, 240, 24.90, 49.00, 261
21:58:17, 7-7-2022, 240, 24.90, 49.00, 261
21:58:19, 7-7-2022, 240, 24.90, 49.00, 262
21:58:20, 7-7-2022, 233, 24.90, 49.00, 260
21:58:21, 7-7-2022, 231, 24.90, 49.00, 263
21:58:22, 7-7-2022, 245, 24.90, 49.00, 263
21:58:24, 7-7-2022, 238, 24.90, 49.00, 263
21:58:25, 7-7-2022, 238, 24.90, 49.00, 262
21:58:26, 7-7-2022, 240, 24.90, 49.00, 262
21:58:27, 7-7-2022, 240, 24.90, 49.00, 263
21:58:28, 7-7-2022, 238, 24.90, 49.00, 262
21:58:30, 7-7-2022, 240, 24.90, 49.00, 261
21:58:31, 7-7-2022, 240, 24.90, 49.00, 261
21:58:32, 7-7-2022, 240, 24.90, 49.00, 262
21:58:33, 7-7-2022, 241, 24.90, 49.00, 262
21:58:35, 7-7-2022, 240, 24.90, 49.00, 264
21:58:36, 7-7-2022, 241, 24.90, 49.00, 262
21:58:37, 7-7-2022, 241, 24.90, 49.00, 262
21:58:38, 7-7-2022, 241, 24.90, 49.00, 262
21:58:40, 7-7-2022, 241, 24.90, 49.00, 262
21:58:41, 7-7-2022, 241, 24.90, 49.00, 262
21:58:42, 7-7-2022, 241, 24.90, 49.00, 263
21:58:44, 7-7-2022, 240, 24.90, 49.00, 262
21:58:45, 7-7-2022, 240, 24.90, 49.00, 261
21:58:46, 7-7-2022, 241, 24.90, 49.00, 261
21:58:47, 7-7-2022, 240, 24.90, 49.00, 261
21:58:48, 7-7-2022, 241, 24.90, 49.00, 262
21:58:50, 7-7-2022, 240, 24.90, 49.00, 262
21:58:51, 7-7-2022, 240, 24.90, 49.00, 262
21:58:52, 7-7-2022, 240, 24.90, 49.00, 263
21:58:53, 7-7-2022, 240, 24.90, 49.00, 261
21:58:55, 7-7-2022, 241, 24.90, 49.00, 263
21:58:56, 7-7-2022, 241, 24.90, 49.00, 262
21:58:57, 7-7-2022, 243, 24.90, 49.00, 262
21:58:58, 7-7-2022, 241, 24.90, 49.00, 262
21:59:00, 7-7-2022, 241, 24.90, 49.00, 261
21:59:01, 7-7-2022, 241, 24.90, 49.00, 262
21:59:02, 7-7-2022, 241, 24.90, 49.00, 264
21:59:03, 7-7-2022, 243, 24.90, 49.00, 261
21:59:04, 7-7-2022, 241, 24.90, 49.00, 264
21:59:06, 7-7-2022, 241, 24.80, 49.00, 261
21:59:07, 7-7-2022, 243, 24.80, 49.00, 263
21:59:08, 7-7-2022, 243, 24.90, 49.00, 261
21:59:09, 7-7-2022, 241, 24.90, 49.00, 263
21:59:11, 7-7-2022, 243, 24.90, 49.00, 262
21:59:12, 7-7-2022, 243, 24.90, 49.00, 261
21:59:13, 7-7-2022, 241, 24.90, 49.00, 261
21:59:14, 7-7-2022, 241, 24.90, 49.00, 262
21:59:16, 7-7-2022, 241, 24.90, 49.00, 262
21:59:17, 7-7-2022, 241, 24.90, 49.00, 261
21:59:18, 7-7-2022, 245, 24.90, 49.00, 263
21:59:19, 7-7-2022, 240, 24.90, 49.00, 262
21:59:20, 7-7-2022, 240, 24.90, 49.00, 262
21:59:22, 7-7-2022, 243, 24.90, 49.00, 262
21:59:23, 7-7-2022, 243, 24.90, 49.00, 262
21:59:24, 7-7-2022, 241, 24.90, 49.00, 261
21:59:25, 7-7-2022, 245, 24.90, 49.00, 263
21:59:27, 7-7-2022, 245, 24.90, 49.00, 263
21:59:28, 7-7-2022, 240, 24.90, 49.00, 262
21:59:29, 7-7-2022, 233, 24.90, 49.00, 262
21:59:30, 7-7-2022, 233, 24.90, 49.00, 261
21:59:32, 7-7-2022, 233, 24.90, 49.00, 262
21:59:33, 7-7-2022, 233, 24.90, 49.00, 261
21:59:34, 7-7-2022, 235, 24.90, 49.00, 263
21:59:35, 7-7-2022, 235, 24.90, 49.00, 262
21:59:36, 7-7-2022, 235, 24.90, 49.00, 261
21:59:38, 7-7-2022, 235, 24.90, 49.00, 261
21:59:39, 7-7-2022, 241, 24.90, 49.00, 262
21:59:40, 7-7-2022, 257, 24.90, 49.00, 261
21:59:41, 7-7-2022, 245, 24.90, 49.00, 262
21:59:43, 7-7-2022, 241, 24.80, 49.00, 262
21:59:44, 7-7-2022, 240, 24.80, 49.00, 262
21:59:45, 7-7-2022, 241, 24.90, 49.00, 263
21:59:46, 7-7-2022, 241, 24.90, 49.00, 261
21:59:48, 7-7-2022, 241, 24.80, 49.00, 263
21:59:49, 7-7-2022, 245, 24.80, 49.00, 262
21:59:50, 7-7-2022, 246, 24.90, 49.00, 263
21:59:51, 7-7-2022, 253, 24.90, 49.00, 263
21:59:53, 7-7-2022, 253, 24.80, 49.00, 260
21:59:54, 7-7-2022, 253, 24.80, 49.00, 263
21:59:55, 7-7-2022, 243, 24.80, 49.00, 261
21:59:56, 7-7-2022, 241, 24.80, 49.00, 262
21:59:57, 7-7-2022, 243, 24.80, 49.00, 262
21:59:59, 7-7-2022, 241, 24.80, 49.00, 263
22:00:00, 7-7-2022, 241, 24.90, 49.00, 262
22:00:01, 7-7-2022, 241, 24.90, 49.00, 263
22:00:02, 7-7-2022, 241, 24.80, 49.00, 262
22:00:04, 7-7-2022, 241, 24.80, 49.00, 262
22:00:05, 7-7-2022, 241, 24.80, 49.00, 262
22:00:06, 7-7-2022, 241, 24.80, 49.00, 261
22:00:07, 7-7-2022, 241, 24.90, 49.00, 263
22:00:09, 7-7-2022, 241, 24.90, 49.00, 261
22:00:10, 7-7-2022, 241, 24.90, 49.00, 263
22:00:11, 7-7-2022, 241, 24.90, 49.00, 261
22:00:12, 7-7-2022, 241, 24.80, 49.00, 260
22:00:13, 7-7-2022, 243, 24.80, 49.00, 263
22:00:15, 7-7-2022, 241, 24.80, 49.00, 262
22:00:16, 7-7-2022, 241, 24.80, 49.00, 261
22:00:17, 7-7-2022, 241, 24.80, 49.00, 261
22:00:18, 7-7-2022, 240, 24.80, 49.00, 262
22:00:20, 7-7-2022, 243, 24.90, 49.00, 262
22:00:21, 7-7-2022, 243, 24.90, 49.00, 261
22:00:22, 7-7-2022, 245, 24.90, 49.00, 263
22:00:23, 7-7-2022, 243, 24.90, 49.00, 262
22:00:25, 7-7-2022, 243, 24.90, 49.00, 262
22:00:26, 7-7-2022, 243, 24.90, 49.00, 262
22:00:27, 7-7-2022, 243, 24.90, 49.00, 262
22:00:28, 7-7-2022, 243, 24.90, 49.00, 261
22:00:29, 7-7-2022, 243, 24.80, 49.00, 261
22:00:31, 7-7-2022, 243, 24.80, 49.00, 262
22:00:32, 7-7-2022, 243, 24.80, 49.00, 263
22:00:33, 7-7-2022, 241, 24.80, 49.00, 263
22:00:34, 7-7-2022, 243, 24.80, 49.00, 261
22:00:36, 7-7-2022, 243, 24.80, 49.00, 261
22:00:37, 7-7-2022, 243, 24.80, 49.00, 263
22:00:38, 7-7-2022, 241, 24.80, 49.00, 261
22:00:39, 7-7-2022, 243, 24.80, 49.00, 262
22:00:41, 7-7-2022, 241, 24.80, 49.00, 261
22:00:42, 7-7-2022, 243, 24.80, 49.00, 264
22:00:43, 7-7-2022, 241, 24.80, 49.00, 261
22:00:44, 7-7-2022, 243, 24.80, 49.00, 262
22:00:45, 7-7-2022, 243, 24.80, 49.00, 262
22:00:47, 7-7-2022, 243, 24.80, 49.00, 262
22:00:48, 7-7-2022, 241, 24.80, 49.00, 263
22:00:49, 7-7-2022, 243, 24.70, 49.00, 262
22:00:50, 7-7-2022, 243, 24.70, 49.00, 261
22:00:52, 7-7-2022, 243, 24.70, 49.00, 262
22:00:53, 7-7-2022, 243, 24.70, 49.00, 263
22:00:54, 7-7-2022, 243, 24.80, 49.00, 262
22:00:55, 7-7-2022, 243, 24.80, 49.00, 263
22:00:57, 7-7-2022, 243, 24.80, 49.00, 262
22:00:58, 7-7-2022, 241, 24.80, 49.00, 262
22:00:59, 7-7-2022, 241, 24.80, 49.00, 260
22:01:00, 7-7-2022, 243, 24.80, 49.00, 263
22:01:02, 7-7-2022, 243, 24.80, 49.00, 262
22:01:03, 7-7-2022, 236, 24.80, 49.00, 261
22:01:04, 7-7-2022, 236, 24.70, 49.00, 262
22:01:05, 7-7-2022, 236, 24.70, 49.00, 263
22:01:06, 7-7-2022, 238, 24.70, 49.00, 260
22:01:08, 7-7-2022, 240, 24.70, 49.00, 261
22:01:09, 7-7-2022, 236, 24.80, 49.00, 263
22:01:10, 7-7-2022, 238, 24.80, 49.00, 261
22:01:11, 7-7-2022, 236, 24.80, 49.00, 262
22:01:13, 7-7-2022, 236, 24.80, 49.00, 263
22:01:14, 7-7-2022, 238, 24.70, 49.00, 262
22:01:15, 7-7-2022, 236, 24.70, 49.00, 261
22:01:16, 7-7-2022, 236, 24.80, 49.00, 260
22:01:18, 7-7-2022, 236, 24.80, 49.00, 263
22:01:19, 7-7-2022, 238, 24.80, 49.00, 263
22:01:20, 7-7-2022, 236, 24.80, 49.00, 262
22:01:21, 7-7-2022, 236, 24.80, 49.00, 263
22:01:22, 7-7-2022, 236, 24.80, 49.00, 263
22:01:24, 7-7-2022, 238, 24.80, 49.00, 262
22:01:25, 7-7-2022, 236, 24.80, 49.00, 263
22:01:26, 7-7-2022, 238, 24.80, 49.00, 262
22:01:27, 7-7-2022, 236, 24.80, 49.00, 262
22:01:29, 7-7-2022, 238, 24.80, 49.00, 261
22:01:30, 7-7-2022, 236, 24.80, 49.00, 263
22:01:31, 7-7-2022, 238, 24.80, 49.00, 262
22:01:32, 7-7-2022, 238, 24.80, 49.00, 263
22:01:34, 7-7-2022, 238, 24.80, 49.00, 261
22:01:35, 7-7-2022, 238, 24.80, 49.00, 262
22:01:36, 7-7-2022, 238, 24.80, 49.00, 261
22:01:37, 7-7-2022, 238, 24.80, 49.00, 262
22:01:39, 7-7-2022, 238, 24.80, 49.00, 262
22:01:40, 7-7-2022, 238, 24.80, 49.00, 262
22:01:41, 7-7-2022, 238, 24.80, 49.00, 261
22:01:42, 7-7-2022, 238, 24.80, 49.00, 263
22:01:43, 7-7-2022, 238, 24.80, 49.00, 262
22:01:45, 7-7-2022, 238, 24.80, 49.00, 262
22:01:46, 7-7-2022, 238, 24.80, 49.00, 260
22:01:47, 7-7-2022, 236, 24.80, 49.00, 262
22:01:48, 7-7-2022, 235, 24.80, 49.00, 263
22:01:50, 7-7-2022, 245, 24.80, 49.00, 261
22:01:51, 7-7-2022, 257, 24.80, 49.00, 263
22:01:52, 7-7-2022, 257, 24.80, 49.00, 263
22:01:53, 7-7-2022, 257, 24.80, 49.00, 262
22:01:55, 7-7-2022, 257, 24.80, 49.00, 262
22:01:56, 7-7-2022, 257, 24.80, 49.00, 260
22:01:57, 7-7-2022, 257, 24.80, 49.00, 262
22:01:58, 7-7-2022, 257, 24.80, 49.00, 261
22:01:59, 7-7-2022, 257, 24.80, 49.00, 263
22:02:01, 7-7-2022, 245, 24.80, 49.00, 262
22:02:02, 7-7-2022, 246, 24.80, 49.00, 261
22:02:03, 7-7-2022, 245, 24.80, 49.00, 263
22:02:04, 7-7-2022, 251, 24.80, 49.00, 261
22:02:06, 7-7-2022, 245, 24.80, 49.00, 262
22:02:07, 7-7-2022, 246, 24.80, 49.00, 261
22:02:08, 7-7-2022, 248, 24.80, 49.00, 263
22:02:09, 7-7-2022, 250, 24.80, 49.00, 261
22:02:11, 7-7-2022, 250, 24.80, 49.00, 261
22:02:12, 7-7-2022, 227, 24.80, 49.00, 261
22:02:13, 7-7-2022, 255, 24.80, 49.00, 262
22:02:14, 7-7-2022, 231, 24.80, 49.00, 259
22:02:15, 7-7-2022, 245, 24.80, 49.00, 261
22:02:17, 7-7-2022, 238, 24.80, 49.00, 260
22:02:18, 7-7-2022, 243, 24.80, 49.00, 262
22:02:19, 7-7-2022, 243, 24.80, 49.00, 260
22:02:20, 7-7-2022, 241, 24.80, 49.00, 263
22:02:22, 7-7-2022, 236, 24.80, 49.00, 262
22:02:23, 7-7-2022, 241, 24.80, 49.00, 262
22:02:24, 7-7-2022, 241, 24.80, 49.00, 261
22:02:25, 7-7-2022, 241, 24.80, 49.00, 261
22:02:27, 7-7-2022, 241, 24.80, 49.00, 261
22:02:28, 7-7-2022, 241, 24.80, 49.00, 263
22:02:29, 7-7-2022, 243, 24.80, 49.00, 261
22:02:30, 7-7-2022, 240, 24.80, 49.00, 261
22:02:31, 7-7-2022, 241, 24.80, 49.00, 263
22:02:33, 7-7-2022, 241, 24.80, 49.00, 260
22:02:34, 7-7-2022, 241, 24.80, 49.00, 261
22:02:35, 7-7-2022, 241, 24.80, 49.00, 261
22:02:36, 7-7-2022, 240, 24.80, 49.00, 261
22:02:38, 7-7-2022, 240, 24.80, 49.00, 262
22:02:39, 7-7-2022, 240, 24.80, 49.00, 261
22:02:40, 7-7-2022, 240, 24.80, 49.00, 262
22:02:41, 7-7-2022, 240, 24.80, 49.00, 263
22:02:43, 7-7-2022, 240, 24.80, 49.00, 262
22:02:44, 7-7-2022, 240, 24.80, 49.00, 262
22:02:45, 7-7-2022, 240, 24.80, 49.00, 260
22:02:46, 7-7-2022, 240, 24.80, 49.00, 262
22:02:48, 7-7-2022, 240, 24.80, 49.00, 262
22:02:49, 7-7-2022, 240, 24.80, 49.00, 262
22:02:50, 7-7-2022, 240, 24.80, 49.00, 260
22:02:51, 7-7-2022, 241, 24.80, 49.00, 262
22:02:52, 7-7-2022, 240, 24.80, 49.00, 261
22:02:54, 7-7-2022, 240, 24.80, 49.00, 261
22:02:55, 7-7-2022, 240, 24.80, 49.00, 262
22:02:56, 7-7-2022, 241, 24.80, 49.00, 262
22:02:57, 7-7-2022, 240, 24.80, 49.00, 262
22:02:59, 7-7-2022, 241, 24.80, 49.00, 261
22:03:00, 7-7-2022, 241, 24.80, 49.00, 261
22:03:01, 7-7-2022, 240, 24.80, 49.00, 262
22:03:02, 7-7-2022, 241, 24.80, 49.00, 263
22:03:04, 7-7-2022, 240, 24.80, 49.00, 262
22:03:05, 7-7-2022, 240, 24.80, 49.00, 262
22:03:06, 7-7-2022, 240, 24.80, 49.00, 262
22:03:07, 7-7-2022, 240, 24.80, 49.00, 262
22:03:08, 7-7-2022, 240, 24.80, 49.00, 263
22:03:10, 7-7-2022, 246, 24.80, 49.00, 263
22:03:11, 7-7-2022, 243, 24.80, 49.00, 261
22:03:12, 7-7-2022, 243, 24.80, 49.00, 261
22:03:13, 7-7-2022, 243, 24.80, 49.00, 262
22:03:15, 7-7-2022, 243, 24.80, 49.00, 262
22:03:16, 7-7-2022, 243, 24.80, 49.00, 261
22:03:17, 7-7-2022, 243, 24.80, 49.00, 262
22:03:18, 7-7-2022, 243, 24.80, 49.00, 262
22:03:20, 7-7-2022, 241, 24.80, 49.00, 262
22:03:21, 7-7-2022, 241, 24.80, 49.00, 261
22:03:22, 7-7-2022, 241, 24.80, 49.00, 263
22:03:23, 7-7-2022, 241, 24.80, 49.00, 262
22:03:25, 7-7-2022, 241, 24.80, 49.00, 260
22:03:26, 7-7-2022, 241, 24.80, 49.00, 263
22:03:27, 7-7-2022, 241, 24.80, 49.00, 261
22:03:28, 7-7-2022, 241, 24.80, 49.00, 263
22:03:29, 7-7-2022, 243, 24.80, 49.00, 262
22:03:31, 7-7-2022, 241, 24.80, 49.00, 262
22:03:32, 7-7-2022, 241, 24.80, 49.00, 263
22:03:33, 7-7-2022, 241, 24.80, 49.00, 261
22:03:34, 7-7-2022, 241, 24.80, 49.00, 261
22:03:36, 7-7-2022, 243, 24.80, 49.00, 262
22:03:37, 7-7-2022, 241, 24.80, 49.00, 261
22:03:38, 7-7-2022, 243, 24.80, 49.00, 260
22:03:39, 7-7-2022, 241, 24.80, 49.00, 263
22:03:41, 7-7-2022, 241, 24.80, 49.00, 261
22:03:42, 7-7-2022, 241, 24.80, 49.00, 262
22:03:43, 7-7-2022, 241, 24.80, 49.00, 262
22:03:45, 7-7-2022, 241, 24.80, 49.00, 263
22:03:46, 7-7-2022, 241, 24.80, 49.00, 261
22:03:47, 7-7-2022, 241, 24.80, 49.00, 262
22:03:48, 7-7-2022, 243, 24.80, 49.00, 262
22:03:49, 7-7-2022, 243, 24.80, 49.00, 261
22:03:51, 7-7-2022, 243, 24.80, 49.00, 262
22:03:52, 7-7-2022, 243, 24.80, 49.00, 262
22:03:53, 7-7-2022, 243, 24.80, 49.00, 262
22:03:54, 7-7-2022, 241, 24.80, 49.00, 262
22:03:56, 7-7-2022, 243, 24.80, 49.00, 261
22:03:57, 7-7-2022, 243, 24.80, 49.00, 261
22:03:58, 7-7-2022, 241, 24.80, 49.00, 260
22:03:59, 7-7-2022, 243, 24.80, 49.00, 261
22:04:01, 7-7-2022, 241, 24.80, 49.00, 263
22:04:02, 7-7-2022, 240, 24.80, 49.00, 261
22:04:03, 7-7-2022, 240, 24.80, 49.00, 260
22:04:04, 7-7-2022, 240, 24.80, 49.00, 262
22:04:05, 7-7-2022, 241, 24.80, 49.00, 263
22:04:07, 7-7-2022, 241, 24.80, 49.00, 260
22:04:08, 7-7-2022, 241, 24.80, 49.00, 260
22:04:09, 7-7-2022, 240, 24.80, 49.00, 261
22:04:10, 7-7-2022, 241, 24.80, 49.00, 262
22:04:12, 7-7-2022, 241, 24.80, 49.00, 262
22:04:13, 7-7-2022, 241, 24.80, 49.00, 261
22:04:14, 7-7-2022, 241, 24.80, 49.00, 261
22:04:15, 7-7-2022, 241, 24.80, 49.00, 263
22:04:17, 7-7-2022, 241, 24.80, 49.00, 263
22:04:18, 7-7-2022, 241, 24.80, 49.00, 261
22:04:19, 7-7-2022, 241, 24.80, 49.00, 261
22:04:20, 7-7-2022, 241, 24.80, 49.00, 262
22:04:21, 7-7-2022, 243, 24.80, 49.00, 261
22:04:23, 7-7-2022, 241, 24.80, 49.00, 263
22:04:24, 7-7-2022, 241, 24.80, 49.00, 262
22:04:25, 7-7-2022, 241, 24.80, 49.00, 262
22:04:26, 7-7-2022, 243, 24.80, 49.00, 261
22:04:28, 7-7-2022, 240, 24.80, 49.00, 263
22:04:29, 7-7-2022, 241, 24.80, 49.00, 262
22:04:30, 7-7-2022, 241, 24.80, 49.00, 262
22:04:31, 7-7-2022, 241, 24.80, 49.00, 262
22:04:33, 7-7-2022, 241, 24.80, 49.00, 262
22:04:34, 7-7-2022, 241, 24.80, 49.00, 262
22:04:35, 7-7-2022, 241, 24.80, 49.00, 263
22:04:36, 7-7-2022, 241, 24.80, 49.00, 263
22:04:37, 7-7-2022, 241, 24.80, 49.00, 261
22:04:39, 7-7-2022, 241, 24.80, 49.00, 263
22:04:40, 7-7-2022, 243, 24.80, 49.00, 262
22:04:41, 7-7-2022, 241, 24.80, 49.00, 262
22:04:42, 7-7-2022, 241, 24.80, 49.00, 261
22:04:44, 7-7-2022, 241, 24.80, 49.00, 261
22:04:45, 7-7-2022, 241, 24.80, 49.00, 263
22:04:47, 7-7-2022, 241, 24.80, 48.00, 261
22:04:48, 7-7-2022, 241, 24.80, 48.00, 263
22:04:50, 7-7-2022, 241, 24.80, 47.00, 262
22:04:51, 7-7-2022, 240, 24.80, 47.00, 263
22:04:52, 7-7-2022, 241, 24.80, 48.00, 262
22:04:54, 7-7-2022, 241, 24.80, 48.00, 261
22:04:55, 7-7-2022, 241, 24.80, 49.00, 262
22:04:56, 7-7-2022, 241, 24.80, 49.00, 262
22:04:57, 7-7-2022, 241, 24.80, 49.00, 261
22:04:58, 7-7-2022, 241, 24.80, 49.00, 263
22:05:00, 7-7-2022, 241, 24.80, 49.00, 262
22:05:01, 7-7-2022, 245, 24.80, 49.00, 262
22:05:02, 7-7-2022, 238, 24.80, 49.00, 262
22:05:03, 7-7-2022, 240, 24.80, 49.00, 262
22:05:05, 7-7-2022, 240, 24.80, 49.00, 263
22:05:06, 7-7-2022, 240, 24.80, 49.00, 261
22:05:07, 7-7-2022, 236, 24.80, 49.00, 262
22:05:08, 7-7-2022, 238, 24.80, 49.00, 263
22:05:10, 7-7-2022, 241, 24.80, 49.00, 263
22:05:11, 7-7-2022, 241, 24.80, 49.00, 262
22:05:12, 7-7-2022, 241, 24.80, 49.00, 262
22:05:13, 7-7-2022, 241, 24.80, 49.00, 262
22:05:15, 7-7-2022, 240, 24.80, 49.00, 261
22:05:16, 7-7-2022, 240, 24.80, 49.00, 263
22:05:17, 7-7-2022, 241, 24.80, 49.00, 260
22:05:18, 7-7-2022, 240, 24.80, 49.00, 262
22:05:19, 7-7-2022, 238, 24.80, 49.00, 261
22:05:21, 7-7-2022, 236, 24.80, 49.00, 263
22:05:22, 7-7-2022, 236, 24.80, 49.00, 262
22:05:23, 7-7-2022, 243, 24.80, 49.00, 261
22:05:24, 7-7-2022, 240, 24.80, 49.00, 262
22:05:26, 7-7-2022, 241, 24.80, 49.00, 263
22:05:27, 7-7-2022, 250, 24.80, 49.00, 261
22:05:28, 7-7-2022, 251, 24.80, 49.00, 262
22:05:29, 7-7-2022, 253, 24.80, 49.00, 262
22:05:31, 7-7-2022, 251, 24.80, 49.00, 262
22:05:32, 7-7-2022, 251, 24.80, 49.00, 263
22:05:33, 7-7-2022, 250, 24.80, 49.00, 262
22:05:34, 7-7-2022, 240, 24.80, 49.00, 263
22:05:35, 7-7-2022, 243, 24.80, 49.00, 261
22:05:37, 7-7-2022, 243, 24.80, 49.00, 262
22:05:38, 7-7-2022, 241, 24.80, 49.00, 261
22:05:39, 7-7-2022, 241, 24.80, 49.00, 261
22:05:40, 7-7-2022, 241, 24.80, 49.00, 262
22:05:42, 7-7-2022, 241, 24.80, 49.00, 263
22:05:43, 7-7-2022, 243, 24.80, 49.00, 262
22:05:44, 7-7-2022, 241, 24.80, 49.00, 262
22:05:45, 7-7-2022, 240, 24.80, 49.00, 261
22:05:47, 7-7-2022, 243, 24.80, 49.00, 263
22:05:48, 7-7-2022, 238, 24.80, 49.00, 262
22:05:49, 7-7-2022, 243, 24.80, 49.00, 261
22:05:50, 7-7-2022, 241, 24.80, 49.00, 262
22:05:51, 7-7-2022, 236, 24.80, 49.00, 263
22:05:53, 7-7-2022, 241, 24.80, 49.00, 262
22:05:54, 7-7-2022, 243, 24.80, 49.00, 262
22:05:55, 7-7-2022, 241, 24.80, 49.00, 262
22:05:56, 7-7-2022, 243, 24.80, 49.00, 262
22:05:58, 7-7-2022, 243, 24.80, 49.00, 262
22:05:59, 7-7-2022, 241, 24.80, 49.00, 262
22:06:00, 7-7-2022, 241, 24.80, 49.00, 261
22:06:01, 7-7-2022, 241, 24.80, 49.00, 262
22:06:03, 7-7-2022, 241, 24.80, 49.00, 261
22:06:04, 7-7-2022, 241, 24.80, 49.00, 261
22:06:05, 7-7-2022, 241, 24.80, 49.00, 261
22:06:06, 7-7-2022, 241, 24.80, 49.00, 263
22:06:08, 7-7-2022, 241, 24.80, 49.00, 261
22:06:09, 7-7-2022, 240, 24.80, 49.00, 262
22:06:10, 7-7-2022, 241, 24.80, 49.00, 261
22:06:11, 7-7-2022, 241, 24.80, 49.00, 262
22:06:12, 7-7-2022, 241, 24.80, 49.00, 262
22:06:14, 7-7-2022, 241, 24.80, 49.00, 261
22:06:15, 7-7-2022, 241, 24.80, 49.00, 261
22:06:16, 7-7-2022, 241, 24.80, 49.00, 261
22:06:17, 7-7-2022, 241, 24.80, 49.00, 261
22:06:19, 7-7-2022, 245, 24.80, 49.00, 260
22:06:20, 7-7-2022, 246, 24.80, 49.00, 263
22:06:21, 7-7-2022, 246, 24.80, 49.00, 262
22:06:22, 7-7-2022, 246, 24.80, 49.00, 261
22:06:24, 7-7-2022, 245, 24.80, 49.00, 262
22:06:25, 7-7-2022, 246, 24.80, 49.00, 262
22:06:26, 7-7-2022, 245, 24.80, 49.00, 262
22:06:27, 7-7-2022, 246, 24.80, 49.00, 264
22:06:28, 7-7-2022, 246, 24.80, 49.00, 262
22:06:30, 7-7-2022, 246, 24.80, 49.00, 261
22:06:31, 7-7-2022, 246, 24.80, 49.00, 262
22:06:32, 7-7-2022, 246, 24.80, 49.00, 263
22:06:33, 7-7-2022, 250, 24.80, 49.00, 263
22:06:35, 7-7-2022, 257, 24.80, 49.00, 262
22:06:36, 7-7-2022, 255, 24.80, 49.00, 260
22:06:37, 7-7-2022, 257, 24.80, 49.00, 261
22:06:38, 7-7-2022, 253, 24.80, 49.00, 263
22:06:40, 7-7-2022, 243, 24.80, 49.00, 262
22:06:41, 7-7-2022, 240, 24.80, 49.00, 261
22:06:42, 7-7-2022, 241, 24.80, 49.00, 262
22:06:43, 7-7-2022, 243, 24.80, 49.00, 262
22:06:44, 7-7-2022, 243, 24.80, 49.00, 263
22:06:46, 7-7-2022, 243, 24.80, 49.00, 261
22:06:47, 7-7-2022, 243, 24.80, 49.00, 261
22:06:48, 7-7-2022, 243, 24.80, 49.00, 262
22:06:49, 7-7-2022, 246, 24.80, 49.00, 262
22:06:51, 7-7-2022, 246, 24.80, 49.00, 262
